date,instance_id,instance_type,cpu_avg,memory_avg,network_in,network_out,cost_usd
2024-05-02,i-0006ad8b,r5.xlarge,5.42,17.67,1.8528,1.0914,5.8098
2024-05-03,i-0006ad8b,r5.xlarge,4.86,13.105,0.502,1.3055,6.1635
2024-05-04,i-0006ad8b,r5.xlarge,5.7,19.86,1.3497,0.0,24.8349
2024-05-05,i-0006ad8b,r5.xlarge,3.79,2.93,0.6315,4.0829,19.0958
2024-05-06,i-0006ad8b,r5.xlarge,4.21,8.84,0.604,0.0395,5.8072
2024-05-07,i-0006ad8b,r5.xlarge,2.44,9.16,2.2154,0.0,5.9699
2024-05-08,i-0006ad8b,r5.xlarge,3.83,12.25,1.6757,0.0,5.7358
2024-05-09,i-0006ad8b,r5.xlarge,3.75,18.82,0.0,0.0,6.1113
2024-05-10,i-0006ad8b,r5.xlarge,3.98,14.94,0.0,0.0,5.9088
2024-05-11,i-0006ad8b,r5.xlarge,5.27,14.84,1.7133,1.44,5.8112
2024-05-12,i-0006ad8b,r5.xlarge,5.74,11.3,1.0897,1.5449,6.3403
2024-05-13,i-0006ad8b,r5.xlarge,3.12,6.4,3.866,3.8386,3.7173
2024-05-14,i-0006ad8b,r5.xlarge,2.19,17.11,0.0,0.0,6.0994
2024-05-15,i-0006ad8b,r5.xlarge,5.14,24.33,0.1882,0.2313,5.9688
2024-05-16,i-0006ad8b,r5.xlarge,5.45,14.31,0.2875,0.0,4.6315
2024-05-17,i-0006ad8b,r5.xlarge,4.3,14.63,1.4637,1.0279,5.8373
2024-05-18,i-0006ad8b,r5.xlarge,4.09,21.12,5.1298,0.0,6.206
2024-05-19,i-0006ad8b,r5.xlarge,4.36,12.52,0.7214,0.0,6.0008
2024-05-20,i-0006ad8b,r5.xlarge,5.42,12.04,2.3952,0.0,6.1512
2024-05-21,i-0006ad8b,r5.xlarge,2.62,12.4,0.0194,0.0,6.2601
2024-05-22,i-0006ad8b,r5.xlarge,4.7,15.52,2.8943,0.0,6.1635
2024-05-23,i-0006ad8b,r5.xlarge,3.59,11.57,0.0,1.3892,6.1569
2024-05-24,i-0006ad8b,r5.xlarge,5.94,13.2,3.0566,2.6216,6.2522
2024-05-25,i-0006ad8b,r5.xlarge,4.73,11.68,0.0,0.2467,5.837
2024-05-26,i-0006ad8b,r5.xlarge,3.25,15.05,2.5102,1.6282,6.3291
2024-05-27,i-0006ad8b,r5.xlarge,5.77,11.9,2.2304,0.0,6.0365
2024-05-28,i-0006ad8b,r5.xlarge,7.02,13.105,2.8427,0.0,21.5149
2024-05-29,i-0006ad8b,r5.xlarge,1.96,14.62,0.0,0.8422,5.9743
2024-05-30,i-0006ad8b,r5.xlarge,5.34,6.92,0.0379,0.0,6.0464
2024-05-31,i-0006ad8b,r5.xlarge,7.25,13.105,0.0,0.0,6.1062
2024-06-01,i-0006ad8b,r5.xlarge,5.99,9.26,0.0,0.0,5.8712
2024-06-02,i-0006ad8b,r5.xlarge,7.25,17.64,5.8906,0.0,6.2391
2024-06-03,i-0006ad8b,r5.xlarge,3.64,10.44,0.0,0.0,6.2301
2024-06-04,i-0006ad8b,r5.xlarge,3.51,7.14,1.2931,0.8386,5.7173
2024-06-05,i-0006ad8b,r5.xlarge,2.51,14.13,0.0,0.0,6.4758
2024-06-06,i-0006ad8b,r5.xlarge,5.25,3.0,0.0,0.0,6.3251
2024-06-07,i-0006ad8b,r5.xlarge,5.24,13.64,4.8781,0.5595,5.7767
2024-06-08,i-0006ad8b,r5.xlarge,4.87,7.48,0.0,0.0562,5.9617
2024-06-09,i-0006ad8b,r5.xlarge,5.14,10.4,7.9389,0.0,5.8618
2024-06-10,i-0006ad8b,r5.xlarge,1.9,1.0,0.5815,0.0,6.1577
2024-06-11,i-0006ad8b,r5.xlarge,3.06,7.01,0.0,0.0,5.9594
2024-06-12,i-0006ad8b,r5.xlarge,5.75,12.52,0.0,1.8224,5.9621
2024-06-13,i-0006ad8b,r5.xlarge,6.23,21.12,1.9109,0.2295,5.8603
2024-06-14,i-0006ad8b,r5.xlarge,5.79,13.69,0.8621,0.8122,6.2739
2024-06-15,i-0006ad8b,r5.xlarge,4.2,13.105,0.0,5.0861,6.5936
2024-06-16,i-0006ad8b,r5.xlarge,6.84,18.99,1.202,2.3298,6.3108
2024-06-17,i-0006ad8b,r5.xlarge,6.61,12.72,0.5202,0.0,5.8733
2024-06-18,i-0006ad8b,r5.xlarge,4.62,10.92,0.2893,0.1744,5.923
2024-06-19,i-0006ad8b,r5.xlarge,1.21,6.52,1.154,0.0,6.0294
2024-06-20,i-0006ad8b,r5.xlarge,5.6,9.86,2.7443,0.0,4.0402
2024-06-21,i-0006ad8b,r5.xlarge,4.26,3.44,0.0,1.2431,6.0512
2024-06-22,i-0006ad8b,r5.xlarge,3.39,16.81,0.0,0.0,5.9025
2024-06-23,i-0006ad8b,r5.xlarge,7.95,17.02,0.0,0.0,6.1138
2024-06-24,i-0006ad8b,r5.xlarge,4.13,3.26,1.5534,0.5573,6.0995
2024-06-25,i-0006ad8b,r5.xlarge,4.91,14.2,0.555,0.0,6.0957
2024-06-26,i-0006ad8b,r5.xlarge,5.14,16.87,1.176,0.0,6.267
2024-06-27,i-0006ad8b,r5.xlarge,6.35,13.89,0.3367,0.2994,5.6472
2024-06-28,i-0006ad8b,r5.xlarge,4.86,16.07,0.0,0.0,6.2312
2024-06-29,i-0006ad8b,r5.xlarge,5.69,24.61,2.5711,0.0,6.1508
2024-06-30,i-0006ad8b,r5.xlarge,2.43,8.48,1.5695,0.98,6.2527
2024-01-01,i-0007c288,c5.xlarge,51.54,55.04,3.5618,4.6355,4.3975
2024-01-02,i-0007c288,c5.xlarge,53.09,58.76,2.5185,1.774,4.4046
2024-01-03,i-0007c288,c5.xlarge,65.27,54.7,4.4531,4.1172,4.5836
2024-01-04,i-0007c288,c5.xlarge,56.4,77.94,2.2515,1.6173,4.3095
2024-01-05,i-0007c288,c5.xlarge,44.15,47.56,5.1499,1.4232,4.0298
2024-01-06,i-0007c288,c5.xlarge,24.17,36.96,2.5299,0.0,4.2333
2024-01-07,i-0007c288,c5.xlarge,27.16,29.97,0.8931,1.5762,4.3592
2024-01-08,i-0007c288,c5.xlarge,65.44,70.23,4.9438,4.5623,4.4562
2024-01-09,i-0007c288,c5.xlarge,56.12,46.67,5.3687,2.7118,4.434
2024-01-10,i-0007c288,c5.xlarge,67.74,94.02,4.069,1.9476,4.4813
2024-01-11,i-0007c288,c5.xlarge,48.67,46.75,2.8593,1.5033,3.928
2024-01-12,i-0007c288,c5.xlarge,63.22,47.28,3.5075,1.9083,4.0962
2024-01-13,i-0007c288,c5.xlarge,24.91,35.52,1.1958,1.1258,4.0094
2024-01-14,i-0007c288,c5.xlarge,32.62,40.84,0.4013,1.8311,4.0452
2024-01-15,i-0007c288,c5.xlarge,70.64,80.93,4.3857,1.092,4.1986
2024-01-16,i-0007c288,c5.xlarge,62.29,87.74,3.6558,4.0011,4.5013
2024-01-17,i-0007c288,c5.xlarge,55.55,49.74,2.3653,2.4249,4.2458
2024-01-18,i-0007c288,c5.xlarge,65.48,64.63,5.9787,2.5284,4.4018
2024-01-19,i-0007c288,c5.xlarge,53.94,59.88,3.7536,0.0,4.1531
2024-01-20,i-0007c288,c5.xlarge,20.76,18.24,0.0,0.0,4.156
2024-01-21,i-0007c288,c5.xlarge,28.51,45.89,0.5789,0.0,3.9813
2024-01-22,i-0007c288,c5.xlarge,47.33,59.29,7.4258,0.0,3.9831
2024-01-23,i-0007c288,c5.xlarge,53.36,52.49,6.3695,2.7201,4.3599
2024-01-24,i-0007c288,c5.xlarge,53.07,71.1,4.8963,4.3408,4.5322
2024-01-25,i-0007c288,c5.xlarge,63.32,81.87,5.8745,4.3523,4.4584
2024-01-26,i-0007c288,c5.xlarge,57.35,73.33,5.3858,2.2484,4.1124
2024-01-27,i-0007c288,c5.xlarge,22.8,33.71,1.5114,0.5991,3.1708
2024-01-28,i-0007c288,c5.xlarge,28.8,32.35,1.9612,0.9383,4.1413
2024-01-29,i-0007c288,c5.xlarge,51.01,66.49,8.6248,0.0,4.049
2024-01-30,i-0007c288,c5.xlarge,52.78,70.13,4.7782,4.4493,4.5902
2024-01-31,i-0007c288,c5.xlarge,58.96,51.74,1.6429,0.0,4.1165
2024-02-01,i-0007c288,c5.xlarge,63.37,89.55,6.0593,1.6361,4.3122
2024-02-02,i-0007c288,c5.xlarge,43.46,56.51,5.9716,1.6315,3.9575
2024-02-03,i-0007c288,c5.xlarge,29.9,41.36,0.9947,0.2943,3.9469
2024-02-04,i-0007c288,c5.xlarge,26.61,23.96,2.6314,1.5238,4.0534
2024-02-05,i-0007c288,c5.xlarge,59.36,73.1,4.2947,1.6574,4.159
2024-02-06,i-0007c288,c5.xlarge,42.6,50.58,2.0737,3.5184,4.3229
2024-02-07,i-0007c288,c5.xlarge,68.94,99.0,8.019,2.4856,4.322
2024-02-08,i-0007c288,c5.xlarge,51.36,65.4,3.9944,2.8813,4.4399
2024-02-09,i-0007c288,c5.xlarge,67.28,53.87,3.8954,1.9323,4.2617
2024-02-10,i-0007c288,c5.xlarge,26.53,32.87,0.4878,0.0854,4.0689
2024-02-11,i-0007c288,c5.xlarge,26.92,30.98,1.6461,0.5076,4.2327
2024-02-12,i-0007c288,c5.xlarge,66.19,69.31,5.0671,0.7483,4.1073
2024-02-13,i-0007c288,c5.xlarge,60.43,70.89,8.3995,3.6626,4.3929
2024-02-14,i-0007c288,c5.xlarge,62.47,68.62,7.3514,3.071,4.4941
2024-02-15,i-0007c288,c5.xlarge,43.34,67.51,3.7176,1.1194,4.403
2024-02-16,i-0007c288,c5.xlarge,66.26,87.83,3.8331,3.7829,1.8367
2024-02-17,i-0007c288,c5.xlarge,24.98,21.03,2.3393,0.4389,3.3811
2024-02-18,i-0007c288,c5.xlarge,31.69,44.19,1.9296,0.0,3.7807
2024-02-19,i-0007c288,c5.xlarge,51.36,61.82,8.6412,4.714,4.4408
2024-02-20,i-0007c288,c5.xlarge,60.64,73.21,5.4017,3.9453,4.4253
2024-02-21,i-0007c288,c5.xlarge,70.89,77.25,4.9156,4.902,4.4585
2024-02-22,i-0007c288,c5.xlarge,50.16,68.97,5.8407,5.1275,4.6769
2024-02-23,i-0007c288,c5.xlarge,55.93,87.33,3.4342,1.4572,4.3368
2024-02-24,i-0007c288,c5.xlarge,22.82,33.78,1.8833,0.671,4.0754
2024-02-25,i-0007c288,c5.xlarge,25.99,35.58,2.0191,1.2829,4.2424
2024-02-26,i-0007c288,c5.xlarge,64.24,68.63,3.7887,2.7573,4.3123
2024-02-27,i-0007c288,c5.xlarge,45.96,27.83,3.6822,6.2334,4.5048
2024-02-28,i-0007c288,c5.xlarge,43.28,53.81,3.2529,2.0419,4.3486
2024-02-29,i-0007c288,c5.xlarge,55.29,72.11,1.5414,4.043,4.1944
2024-03-01,i-0007c288,c5.xlarge,45.01,59.65,5.3751,4.2058,4.4687
2024-03-02,i-0007c288,c5.xlarge,25.17,29.33,2.0306,0.3442,4.2244
2024-03-03,i-0007c288,c5.xlarge,26.01,42.54,3.3034,0.8137,4.2694
2024-03-04,i-0007c288,c5.xlarge,44.32,62.22,1.2287,3.2249,4.1566
2024-03-05,i-0007c288,c5.xlarge,34.7,47.44,2.307,2.0354,4.0437
2024-03-06,i-0007c288,c5.xlarge,55.51,52.84,4.0082,1.5073,4.3582
2024-03-07,i-0007c288,c5.xlarge,50.56,43.05,3.3791,0.6886,4.0973
2024-03-08,i-0007c288,c5.xlarge,56.24,59.15,4.6006,6.6098,4.5271
2024-03-09,i-0007c288,c5.xlarge,20.94,24.62,1.4139,2.6532,4.4103
2024-03-10,i-0007c288,c5.xlarge,22.63,29.22,2.951,0.1646,3.9611
2024-03-11,i-0007c288,c5.xlarge,51.59,50.29,3.4117,4.1283,4.357
2024-03-12,i-0007c288,c5.xlarge,53.12,68.46,3.0859,1.0577,4.2137
2024-03-13,i-0007c288,c5.xlarge,65.26,82.45,5.5777,3.158,4.4554
2024-03-14,i-0007c288,c5.xlarge,60.21,65.02,5.7543,3.5436,4.5559
2024-03-15,i-0007c288,c5.xlarge,46.12,34.61,5.5404,0.0,3.9193
2024-03-16,i-0007c288,c5.xlarge,27.77,41.88,0.7912,2.4897,4.1521
2024-03-17,i-0007c288,c5.xlarge,30.35,29.98,1.2557,0.7723,3.9366
2024-03-18,i-0007c288,c5.xlarge,66.11,81.16,6.1625,7.3383,4.896
2024-03-19,i-0007c288,c5.xlarge,52.92,69.0,4.2388,4.4069,4.4766
2024-03-20,i-0007c288,c5.xlarge,48.4,59.34,3.9286,0.0,4.1255
2024-03-21,i-0007c288,c5.xlarge,59.54,77.81,5.0081,5.3396,4.6926
2024-03-22,i-0007c288,c5.xlarge,57.2,43.71,9.0358,4.2337,4.4058
2024-03-23,i-0007c288,c5.xlarge,25.34,35.62,0.3089,0.0,3.8661
2024-03-24,i-0007c288,c5.xlarge,22.92,36.23,0.0,3.0477,4.3997
2024-03-25,i-0007c288,c5.xlarge,62.97,70.99,1.2982,3.6376,4.3761
2024-03-26,i-0007c288,c5.xlarge,64.06,66.81,5.828,3.6626,4.4188
2024-03-27,i-0007c288,c5.xlarge,53.52,56.05,8.3388,4.4233,4.3427
2024-03-28,i-0007c288,c5.xlarge,70.54,48.21,8.6293,6.4721,4.8077
2024-03-29,i-0007c288,c5.xlarge,55.42,71.54,6.367,2.8804,4.2137
2024-03-30,i-0007c288,c5.xlarge,31.37,39.18,2.0701,0.0654,4.3016
2024-03-31,i-0007c288,c5.xlarge,26.42,29.93,3.6422,2.9513,4.4334
2024-04-01,i-0007c288,c5.xlarge,49.94,54.91,4.986,1.3231,4.1416
2024-04-02,i-0007c288,c5.xlarge,57.51,64.19,3.2521,2.2645,4.2627
2024-04-03,i-0007c288,c5.xlarge,53.6,61.23,7.3511,3.0692,4.6078
2024-04-04,i-0007c288,c5.xlarge,51.35,69.96,7.8288,5.406,4.6462
2024-04-05,i-0007c288,c5.xlarge,75.92,99.0,6.9097,2.1877,4.2772
2024-04-06,i-0007c288,c5.xlarge,25.87,40.48,0.6702,0.7278,4.1725
2024-04-07,i-0007c288,c5.xlarge,25.73,32.25,1.6264,5.0472,19.6836
2024-04-08,i-0007c288,c5.xlarge,58.44,60.34,12.1879,3.8344,4.4792
2024-04-09,i-0007c288,c5.xlarge,47.31,53.87,5.0883,2.0211,4.4591
2024-04-10,i-0007c288,c5.xlarge,30.34,38.85,3.5438,3.5816,4.501
2024-04-11,i-0007c288,c5.xlarge,45.16,60.77,2.6406,1.3287,4.142
2024-04-12,i-0007c288,c5.xlarge,52.01,41.12,3.5168,3.3614,4.5348
2024-04-13,i-0007c288,c5.xlarge,30.19,36.73,0.8015,1.0531,4.2777
2024-04-14,i-0007c288,c5.xlarge,24.31,43.18,2.5426,0.8012,4.0453
2024-04-15,i-0007c288,c5.xlarge,57.06,51.16,4.0723,3.6844,4.469
2024-04-16,i-0007c288,c5.xlarge,49.21,51.84,2.5679,2.4037,4.1981
2024-04-17,i-0007c288,c5.xlarge,42.71,42.27,3.1233,5.3175,4.5199
2024-04-18,i-0007c288,c5.xlarge,58.27,68.02,6.3433,6.2709,4.5388
2024-04-19,i-0007c288,c5.xlarge,55.82,51.05,3.0474,5.0652,4.5899
2024-04-20,i-0007c288,c5.xlarge,24.99,27.11,0.7932,3.1559,4.3472
2024-04-21,i-0007c288,c5.xlarge,21.46,53.87,0.8502,0.0,4.0869
2024-04-22,i-0007c288,c5.xlarge,63.74,86.67,7.7827,1.1108,4.1867
2024-04-23,i-0007c288,c5.xlarge,66.37,63.78,4.1207,4.4087,3.5408
2024-04-24,i-0007c288,c5.xlarge,50.49,70.87,0.0,1.8739,4.2176
2024-04-25,i-0007c288,c5.xlarge,51.47,71.53,3.392,2.2825,4.2312
2024-04-26,i-0007c288,c5.xlarge,63.81,64.17,3.2458,3.8075,4.2332
2024-04-27,i-0007c288,c5.xlarge,27.5,29.64,2.4214,3.2427,4.2347
2024-04-28,i-0007c288,c5.xlarge,31.07,27.44,0.7194,0.7449,3.9869
2024-04-29,i-0007c288,c5.xlarge,72.34,65.43,6.2608,5.025,4.4179
2024-04-30,i-0007c288,c5.xlarge,36.83,43.75,2.7293,1.1833,3.9577
2024-05-01,i-0007c288,c5.xlarge,52.6,60.5,4.2227,2.2624,4.3714
2024-05-02,i-0007c288,c5.xlarge,55.51,56.67,7.8817,4.1748,4.4999
2024-05-03,i-0007c288,c5.xlarge,51.36,35.78,6.677,1.4954,4.2431
2024-05-04,i-0007c288,c5.xlarge,24.27,17.33,0.0,0.0,4.0288
2024-05-05,i-0007c288,c5.xlarge,27.98,38.9,1.4045,2.5079,4.4083
2024-05-06,i-0007c288,c5.xlarge,65.68,62.92,5.8662,2.1321,4.1287
2024-05-07,i-0007c288,c5.xlarge,59.35,48.67,10.0514,0.7155,4.0672
2024-05-08,i-0007c288,c5.xlarge,56.8,49.03,2.1094,5.3417,4.7458
2024-05-09,i-0007c288,c5.xlarge,33.86,40.58,2.3206,1.0072,4.2892
2024-05-10,i-0007c288,c5.xlarge,59.01,67.71,2.4125,3.2505,4.1668
2024-05-11,i-0007c288,c5.xlarge,33.3,27.34,2.1948,3.0604,4.4472
2024-05-12,i-0007c288,c5.xlarge,22.91,25.98,2.3279,0.0,4.0848
2024-05-13,i-0007c288,c5.xlarge,41.86,48.07,3.4698,2.9716,4.3437
2024-05-14,i-0007c288,c5.xlarge,55.8,56.39,3.1485,2.6983,4.2954
2024-05-15,i-0007c288,c5.xlarge,70.23,95.72,3.9258,5.3314,4.49
2024-05-16,i-0007c288,c5.xlarge,39.24,45.63,1.1684,2.5031,4.2751
2024-05-17,i-0007c288,c5.xlarge,54.38,65.34,3.6061,1.5669,4.3581
2024-05-18,i-0007c288,c5.xlarge,16.82,30.31,0.0,2.2058,4.3431
2024-05-19,i-0007c288,c5.xlarge,26.37,30.65,3.1825,0.0798,4.0344
2024-05-20,i-0007c288,c5.xlarge,43.91,54.7,4.7306,2.7869,4.2671
2024-05-21,i-0007c288,c5.xlarge,56.46,68.37,5.123,2.7884,4.321
2024-05-22,i-0007c288,c5.xlarge,46.51,67.36,0.4277,3.4133,4.2721
2024-05-23,i-0007c288,c5.xlarge,63.0,53.87,6.3231,6.6073,4.556
2024-05-24,i-0007c288,c5.xlarge,44.16,48.32,2.1226,3.9016,4.5236
2024-05-25,i-0007c288,c5.xlarge,25.96,44.09,1.4321,2.2841,4.2692
2024-05-26,i-0007c288,c5.xlarge,27.61,26.66,0.1756,2.4922,4.4182
2024-05-27,i-0007c288,c5.xlarge,49.19,60.81,9.7344,1.4013,4.0802
2024-05-28,i-0007c288,c5.xlarge,53.06,53.87,6.5081,1.5343,4.3646
2024-05-29,i-0007c288,c5.xlarge,42.61,35.27,1.1209,0.0,3.9675
2024-05-30,i-0007c288,c5.xlarge,68.54,67.09,7.8491,3.7075,4.4508
2024-05-31,i-0007c288,c5.xlarge,77.13,61.88,8.3524,3.2256,4.19
2024-06-01,i-0007c288,c5.xlarge,25.99,37.77,2.7494,1.3504,4.138
2024-06-02,i-0007c288,c5.xlarge,28.44,40.2,3.9668,1.0112,4.2316
2024-06-03,i-0007c288,c5.xlarge,48.44,42.45,9.1674,4.3712,4.5713
2024-06-04,i-0007c288,c5.xlarge,65.48,82.25,6.1188,4.0811,4.5241
2024-06-05,i-0007c288,c5.xlarge,65.28,76.14,8.2666,2.5194,4.4467
2024-06-06,i-0007c288,c5.xlarge,58.01,59.25,6.5724,2.5072,4.3806
2024-06-07,i-0007c288,c5.xlarge,70.06,73.37,4.8054,6.9863,4.8514
2024-06-08,i-0007c288,c5.xlarge,29.13,42.7,2.4954,1.8737,4.3419
2024-06-09,i-0007c288,c5.xlarge,24.01,36.62,0.4551,0.0,4.0248
2024-06-10,i-0007c288,c5.xlarge,50.12,53.87,4.3126,0.8998,4.2322
2024-06-11,i-0007c288,c5.xlarge,55.87,81.53,5.3675,4.2448,4.8039
2024-06-12,i-0007c288,c5.xlarge,56.63,51.57,5.5694,3.461,4.4493
2024-06-13,i-0007c288,c5.xlarge,69.02,68.75,2.5125,2.7747,4.8689
2024-06-14,i-0007c288,c5.xlarge,63.3,61.42,8.6616,5.1158,11.929
2024-06-15,i-0007c288,c5.xlarge,20.7,19.87,0.0,0.2055,4.1695
2024-06-16,i-0007c288,c5.xlarge,20.09,36.14,0.0,1.2144,2.5467
2024-06-17,i-0007c288,c5.xlarge,58.26,50.27,5.9431,3.4196,4.5514
2024-06-18,i-0007c288,c5.xlarge,46.65,47.37,1.7498,0.0,4.0364
2024-06-19,i-0007c288,c5.xlarge,56.42,80.52,5.2601,0.0743,4.1046
2024-06-20,i-0007c288,c5.xlarge,70.49,61.64,4.3665,5.2581,4.3872
2024-06-21,i-0007c288,c5.xlarge,52.16,70.53,4.1461,2.0636,4.2994
2024-06-22,i-0007c288,c5.xlarge,25.48,35.3,0.0,0.1325,4.3454
2024-06-23,i-0007c288,c5.xlarge,23.24,31.56,2.9822,0.5204,4.2277
2024-06-24,i-0007c288,c5.xlarge,66.26,92.55,6.2427,4.0216,4.4615
2024-06-25,i-0007c288,c5.xlarge,62.49,58.19,3.0544,4.0004,4.3626
2024-06-26,i-0007c288,c5.xlarge,51.36,62.39,9.3093,4.7696,4.7605
2024-06-27,i-0007c288,c5.xlarge,48.62,55.69,5.3953,2.5642,4.5204
2024-06-28,i-0007c288,c5.xlarge,60.49,53.36,3.9634,2.5325,4.2605
2024-06-29,i-0007c288,c5.xlarge,19.5,26.25,1.9165,0.123,4.3258
2024-06-30,i-0007c288,c5.xlarge,25.75,29.47,3.6422,0.0,3.7657
2024-01-01,i-00087f6e,t3.medium,4.84,20.28,0.0,0.0,0.996
2024-01-02,i-00087f6e,t3.medium,9.45,25.24,4.1948,0.847,1.1002
2024-01-03,i-00087f6e,t3.medium,5.63,15.47,0.0,0.0,0.965
2024-01-04,i-00087f6e,t3.medium,5.25,7.64,2.2265,0.1291,0.9738
2024-01-05,i-00087f6e,t3.medium,6.98,12.26,0.0,0.0,0.9565
2024-01-06,i-00087f6e,t3.medium,6.14,14.44,0.0505,1.9027,1.1495
2024-01-07,i-00087f6e,t3.medium,2.95,11.0,0.3487,2.0767,1.1268
2024-01-08,i-00087f6e,t3.medium,5.41,14.84,0.0,2.4881,1.1906
2024-01-09,i-00087f6e,t3.medium,1.93,6.99,0.0,1.2757,1.1123
2024-01-10,i-00087f6e,t3.medium,5.78,9.68,0.0,0.0,0.9987
2024-01-11,i-00087f6e,t3.medium,2.26,10.43,5.3589,0.0,1.0831
2024-01-12,i-00087f6e,t3.medium,4.88,19.39,0.0,0.898,1.0731
2024-01-13,i-00087f6e,t3.medium,7.42,9.99,3.1502,0.0,0.58
2024-01-14,i-00087f6e,t3.medium,6.25,13.1,0.287,0.0,0.9575
2024-01-15,i-00087f6e,t3.medium,5.28,10.6,3.39,1.7169,1.1146
2024-01-16,i-00087f6e,t3.medium,5.49,18.42,0.0,0.0,0.9779
2024-01-17,i-00087f6e,t3.medium,6.77,16.46,0.9733,0.0,1.0032
2024-01-18,i-00087f6e,t3.medium,6.09,20.25,0.0,0.6911,1.0753
2024-01-19,i-00087f6e,t3.medium,7.97,18.44,3.8123,0.0,0.9888
2024-01-20,i-00087f6e,t3.medium,4.64,19.01,4.8027,2.2102,1.2054
2024-01-21,i-00087f6e,t3.medium,5.13,12.42,0.0,1.9705,1.1458
2024-01-22,i-00087f6e,t3.medium,4.1,17.32,0.0,1.8927,1.2503
2024-01-23,i-00087f6e,t3.medium,4.83,10.2,0.0,0.0,0.9507
2024-01-24,i-00087f6e,t3.medium,1.28,10.23,0.3057,0.0,0.9749
2024-01-25,i-00087f6e,t3.medium,5.1,15.69,0.9621,0.0061,0.9947
2024-01-26,i-00087f6e,t3.medium,4.24,16.11,0.0,0.0,0.9689
2024-01-27,i-00087f6e,t3.medium,4.17,13.71,3.5785,5.1874,4.7683
2024-01-28,i-00087f6e,t3.medium,7.78,12.54,1.8647,0.0,1.0108
2024-01-29,i-00087f6e,t3.medium,6.02,16.53,0.0,4.772,1.4023
2024-01-30,i-00087f6e,t3.medium,7.35,11.49,1.3111,1.3958,1.1247
2024-01-31,i-00087f6e,t3.medium,5.42,14.09,2.731,0.3702,1.0273
2024-02-01,i-00087f6e,t3.medium,1.78,14.33,3.3193,0.0,0.9864
2024-02-02,i-00087f6e,t3.medium,5.55,9.24,0.0,0.0621,1.0278
2024-02-03,i-00087f6e,t3.medium,4.24,11.68,2.106,0.0,0.9891
2024-02-04,i-00087f6e,t3.medium,2.77,11.76,0.0,0.0,0.9795
2024-02-05,i-00087f6e,t3.medium,5.05,12.46,0.0,0.0,1.0093
2024-02-06,i-00087f6e,t3.medium,4.9,13.93,0.3711,1.4281,1.1424
2024-02-07,i-00087f6e,t3.medium,4.37,15.06,0.0,0.0,1.0209
2024-02-08,i-00087f6e,t3.medium,6.22,23.5,0.0942,2.294,1.2141
2024-02-09,i-00087f6e,t3.medium,6.03,14.57,0.0,0.2277,1.034
2024-02-10,i-00087f6e,t3.medium,5.27,12.52,5.9556,2.8835,1.2683
2024-02-11,i-00087f6e,t3.medium,5.11,13.12,0.0,0.0,0.964
2024-02-12,i-00087f6e,t3.medium,4.9,18.41,0.0,0.0,1.0626
2024-02-13,i-00087f6e,t3.medium,1.12,11.1,1.7563,3.677,1.3368
2024-02-14,i-00087f6e,t3.medium,7.92,12.83,0.0,0.0,0.9914
2024-02-15,i-00087f6e,t3.medium,4.3,3.19,0.8107,0.3441,1.0149
2024-02-16,i-00087f6e,t3.medium,7.5,16.24,2.6767,0.0,0.9973
2024-02-17,i-00087f6e,t3.medium,5.3,16.92,0.0,0.2983,1.0891
2024-02-18,i-00087f6e,t3.medium,2.88,8.97,0.8512,0.0,0.9881
2024-02-19,i-00087f6e,t3.medium,5.52,14.9,1.3352,1.1426,1.104
2024-02-20,i-00087f6e,t3.medium,5.26,12.2,0.0,0.0,3.4135
2024-02-21,i-00087f6e,t3.medium,6.05,5.42,1.7821,0.5169,1.0692
2024-02-22,i-00087f6e,t3.medium,6.88,3.55,0.9724,0.0,0.9763
2024-02-23,i-00087f6e,t3.medium,4.13,17.81,0.0,0.0,1.0215
2024-02-24,i-00087f6e,t3.medium,5.24,11.67,0.0,0.0,1.0054
2024-02-25,i-00087f6e,t3.medium,4.84,5.42,0.4028,0.0,1.0062
2024-02-26,i-00087f6e,t3.medium,2.81,14.98,0.0,0.0,0.9899
2024-02-27,i-00087f6e,t3.medium,6.11,9.56,1.5875,0.0,1.011
2024-02-28,i-00087f6e,t3.medium,6.45,13.69,1.7462,0.0,3.3507
2024-02-29,i-00087f6e,t3.medium,1.77,16.36,0.0,0.0,0.9705
2024-03-01,i-00087f6e,t3.medium,3.87,11.86,0.0,0.0,0.997
2024-03-02,i-00087f6e,t3.medium,3.09,12.33,0.5465,0.0,0.937
2024-03-03,i-00087f6e,t3.medium,4.28,7.5,0.0,1.8485,1.1323
2024-03-04,i-00087f6e,t3.medium,4.935,13.37,0.5594,1.098,1.1421
2024-03-05,i-00087f6e,t3.medium,3.46,17.22,0.0,1.7385,1.1283
2024-03-06,i-00087f6e,t3.medium,3.43,12.33,0.0,0.0699,1.0152
2024-03-07,i-00087f6e,t3.medium,4.33,12.54,0.4307,0.0,1.0084
2024-03-08,i-00087f6e,t3.medium,3.37,12.08,0.0,2.3803,1.2589
2024-03-09,i-00087f6e,t3.medium,5.38,8.51,3.3455,3.3401,1.3121
2024-03-10,i-00087f6e,t3.medium,8.11,18.52,0.0,0.0,1.0538
2024-03-11,i-00087f6e,t3.medium,6.42,14.76,0.8278,0.0,1.0256
2024-03-12,i-00087f6e,t3.medium,5.66,12.33,0.0,2.9551,1.3286
